post_id,author,date,reply_to_post_id,original_review,expected_grade,perceived_difficulty,workload_intensity,hours_per_week,teaching_quality,relevance_usefulness,interest_enjoyment,overall_recommendation,grading_fairness,schedule_timing,attendance_policy,recorded_lectures,flexibility,delivery_mode
6836049823,idk,"Tuesday, February 10, 2026 10:08 PM",6815577034,"hello, where did you learn the material before hand, is it from some lecture videos, do you mind sharing it with me, thx",,,,,,,,,,,,,,
6813872848,gomuflower,"Tuesday, December 23, 2025 11:35 AM",,"Taken in AY25/26 S1
Lecturers: Prof Sanka Rasnayaka/Prof Roger Zimmerman
Tutor: Prof Low Kok Lim
Lectures
2 + 1 hours of online lectures each week. Lectures are good though they often overrun quite significantly by up to 1 hour which is quite irritating. Prof Roger lectures quite slowly and rushes at the end and that the slides for the topic on BST/AVL trees are really messy.
Tutorials
The tutorials for this course can be quite challenging as you are expected to apply the data structures and algorithms. My tutor was Prof Low Kok Lim who was good with explaining the concepts but I feel he focused too much on class participation which led to classes overrunning. Overall, tutorials are quite useful for prepping for exams and some of the questions are leetcode-style questions as well :).
Labs (Individual Learning Assignment)
Nothing much to say, besides that it can sometimes be stressful to finish the lab by the end of the lab slot (the newly added requirement this sem). It can also be quite disheartening when your code fails to meet a hidden test case. That said, my tutors Ryan and Jun Wei were quite goated and helpful in helping us during the debugging process. Would recommend scheduling your lab slot as late as possible so that you have more time to finish the assignment.
Written Assessment
Generally was quite straightforward compared to the midterms/finals. Have your notes and some rough paper on standby.
Midterms and Finals
Midterms and Finals consists of MCQs, Analysis (True/False with explanations) and Essay Questions.
Midterms cover Analysis of Algorithms until Heap while Finals test on tree and graph related topics. MCQs take up quite a significant portion so be careful and avoid making careless mistakes. For the Essay questions, we just need to write pseudocode and even if you can't think of the most efficient algorithm, you can write whatever comes to mind for some method marks.
I noticed that some leetcode style questions (bitonic arrays, max stack, stack with 2 queues etc) do come out so it may be useful to have quick glance to see the kind of questions that may come out.
I did the make-up midterms which was generally okay in difficulty. I did not have much time to study for finals and ended up making quite a few careless mistakes and doing worse than midterms.
Overall:
CS2040 is quite useful in training problem solving skills and for preparing for leetcode based interviews. I particularly enjoyed learning about trees and graphs (especially famous algorithms such as BFS, DFS, Kruskal , Dijkstra and Floyd-Warshall). Content-wise, the content is more straight-forward than CS2030 though the questions are more challenging and require a good intuition for applying what is taught in the course.
Also, while CS1231 is not a pre-requisite for this course, some proving techniques and properties of data structures are briefly touched upon in lectures especially in the topics for trees and graphs (though it is emphasized that proving is not covered). It was funny seeing things like the Pigeonhole Principle and proof by contradiction/induction pop up throughout the course.
Grades:
Tutorial Attendance 3/3
Lab Attendance 2/2
ILA 10/10
THA 4/4
Online Quiz 8/8
Written Assessment 36/40 (7.2/8)
Midterm 65/100 (16.5/25)
Finals 63/100 (25.2/40)
Overall: 75~
Actual Grade: A-",A,hard,,,positive,useful,enjoyed,recommended,,,participation_based,,,online
6808030781,Dr Ilyas Bellingham,"Thursday, December 11, 2025 10:37 PM",,"Taken in AY 25/26
Lecturers: Prof Sanka/ Prof Roger Zimmerman
Programming Language: Java (for assignments), DSA people/people who didnt do CS2030 were told to watch a video produced by the CS2040 teaching team on Java basics (about 3-4 hours long).
Exams: All in pseudo code ie you dont have to write out code in python/java (like they did in CS1010S/E) you can just write the idea in English and it will count.
Assignments:
1. 10 x Lab Assignments (Kattis) (10%) (1.25% each capped at 10% so essentially you only need to do 8 to get the full score)
2. 2 x THA (Kattis) (4%) (2% each, 1% per question)
3. Written Assessment in week 6 (8%)
4. Midterms (25%)
5. Visualgo Quiz 1 and Quiz 2 (8% total)
6. Class participation + Tutorial/Lab attendance - 5%
7. Finals (40%)
Overview of the module:
After dropping it once in AY 24/25 Sem 2, like Liverpool against Barcelona in the 2018/19 Champions League, I have comeback to do the module. And tbh I feel I shouldn't have dropped the mod last semester because the graded components changed alot from last semesters' iteration (with regards to the weightage), as I will explain below.
Lectures:
Lectures were held twice a week with one slot being 2h long and the other being 1 hour long. The profs did a good job for the most part and really took the time to go through thoroughly the lecture content. Tehey were also really patient and answered questions live. If you have any questions just ask then and there regardless of how stupid. The profs seem to have an infinite mount of patience and even answer some really stupid/braindead questions that are vaguely related to content. If you still dont understand the content, just ask them on the Ed forum. Like Prof Sanka said, ""Dont struggle alone, ask on Ed"". I would say the content for graphs were not taught as well so i had to ask a lot on ed or go for the weekly remedial sessions where the TA there will talk about how poorly taught that section is before teaching us again from scratch.
Also be warned that lectures will not stop at 1h 30 mins. They actually go beyond that, the longest being the entire 2 hours long. If you really have to leave just leave, but remember to watch the remaining parts when you have time. I've feedbacked to the profs in the course feedback form and I suggested that they have some pre recorded lectures that we can watch prior to the lecture slots so that they would be able to finish the lectures within 1h 30 mins or 1 h even, thereby saving time.
1. Lab Assignments (10%)
Similar to last couple of iterations of this module, the programming language used was Java Unlike last semester where one day was given to complete the assignment, this semester the teaching team thought it would be a great idea to turn it into a 2 hour lab assignment so instead of 24 hours to do the kattis problems, we had a fraction of the time. This was done in order to reduce plagiarism as per one of the teaching team people I met though tbh I felt that the restricted time would just encourage people to plagiarise more in order to secure the marks. Exceptions to this would be on weeks where there were Visualgo quizzes and Written assessments as these would be done during the lab slot. On these days, the deadline was extended to 8 am the next day. The assignments were released on kattis at 8 am every Friday and because it was due at the end of the lab (mine ended at 12 pm). This mad pissed me off as I often had to wake up before 8 am in order to start coding when the assignment was released. Even then I found it difficult and had to consult my TAs and chatgpt in order to barely finish on time (within the 4 hours from 8-12 pm) in order to get the full score for the lab. Essentially every Friday turned into a beat the clock challenge. I feel that if this continues for the next semester, you should bid for a later time slot like 2-4 pm or 4-6 pm so that you will have almost the entire day to do the assignment and get the full marks. This is especially relevant for next semester where I see that there are 8 am labs. Avoid those labs like how Manchester city avoids FFP accusations and bid for later time slots unless there is no choice. And if you do get those slots write in to the teaching team to ask for extension for the submission cause it really is unfair to the early labslots.
During the labs the TAs will go through the problems and you can also consult them if you're having issues with the problems. Most are quite nice and are willing to break down the question so that you can understand it better. They also go through the THAs when the THAs are released. The ILAs are usually at an easier level than the THAs but even then with the time restrictions and time complexity restrictions, it makes the coding difficult so best to consult your TAs and chatgpt if you're stuck.
There are also a lot of resources on Github but dont plagiarise because alot of people have been caught for it and github is a last resort imo. Imo I didnt like that we had to meet a specified time complexity or else it wouldnt pass all the test cases because to me it is already hard enough to get the right answer. I feel that as long as the code runs it shows that we understand how to solve the problem and sometimes even the most inefficient code is better for understanding the problem than an efficient code that is complicated.
Also use VScode when coding because the IDE the teaching team recommends is very tedious to use and VScode is much better imo. Intellij is also good I heard but I didnt use it.
Grades for THA - 10/10
2. 2 x THAs (4%)
There were 2 THAs (Take home assignments) released throughout the semester, and for each we were given 3 weeks to complete them. Last semester there were 4 I heard, so they reduced it this semster to have lesser CA components cause of the plagiarism issues. Each THA had 2 questions each worth 1% and tbh these were difficult. Some questions from previous semsters were used though there were also completely new ones and if it weren't for me spamming my TA with questions, I prb wouldnt be able to even understand the questions in the first place. I felt once I understood how to approach the questions, coding is much easier especially if you consult your TAs and AI (for debugging).
Score for THA - 4/4
3. Written Assessment (8%)
Something new this semester was the 8% written assessment that served as a pre midterm though considerably easier as it tested stuff largely related to lecture content, only the last qn was a structured question that followed the PYPs/tutorials. Was around 45 minutes and if you paid attention during lectures you'd do well in them. I got around 29/40 for it cause of careless mistakes. Median is around 31/40. Content was up to heaps (though 98% of the questions was up until hashing and only 1 question was on heaps though it was very basic iirc ie about property of a max heap).
Grades for Written Assessment - 5.8/8
Visualgo Quiz 1 and 2 (8%, 4% each):
Visualgo quizzes are as the name suggests quizzes carried out on the visualgo website. There are 15 random questions which you'll have to complete in 20 mins. The first quiz tested until UFDS and the second one the rest of the syllabus (until SSSP). Visualgo is largely like BTT for driving, where quantity matters over quality and if you do enough you'll see the same problems repeating. Just dont be careless and practice a lot and you should be fine. Make sure to practice under timed conditions also cause the time crunch is real esp for students like me whon are weaker. Because of this I got 10/15 for my first visualgo quiz but improved on it and got 12/15 for the second one. The quizzes usually happen on weeks where there are a lot of submissions so if you really think you're unprepared, just take MC and do the makeup quiz on a later date (chao kengs in NS will be familiar with such tactics), cause most will score on the visualgo quizzes. Should've taken MC for the first quiz tbh.
Score for Visualgo quizzes - 5.87/8
Midterms (25%)
Midterms were held on Week 7 (Saturday) and were 1.5 hours long. The profs gave a lot of PYPs to prep for the midterms so you should do at least 2 PYPs to prepare decently for them, and more if you have the time. It was until heaps and I feel if you understand the content you'll be able to get around median (with about 2 PYPs done properly). Just manage your time well and bring in all the materials like tutorials, lecture slides and PYPs solutions so you can answer the questions properly.
Grades for midterms - 11/25
Finals (40%)
Finals covered all topics though most were from the topic after heaps. I had other mods to focus on so only managed to do 2 PYPs and was also struggling with the tutorials and content after this (ie Graphs and SSSP). Imo I feel that if you do alot of PYPs (around 5) you should be better prepared for the finals. I found that this year's finals were harder than last years' ones (ie Sem 1 and 2), and did poorly for finals. Then again I saw that I was 5% below the median for finals so I'm not too pissed cause only a few days prior to finals I was still trying to grasp the concepts of Dijkstra and Bellman Ford (they are the foundations of SSSP) so you could really see that I was quite screwed and could've ended up with a 20/100 if not for the last min studying on top of the consistent effort I put in throughout the semester. Then again, I'm quite weak in CS2040 so if you're stronger in it, you'll do well if you grind PYPs. Just dont be disheartened if you get 1/10 or 0/10 for the MCQs on the first practices cause it's quite normal.
Score for finals - 16.4/40
Other miscellaneous graded components:
Tutorial participation + attendance (3%);
Just attend the tutorials and answer questions, even if it is wrong they will still consider it as you participated. They really be pulling an NUS Business School class part for this (from what I heard about Business school's insane class part criteria).
Score - 3/3
Lab attendance + participation (2%):
Just attend the labs and submit pseudocode by the end of the day to secure the full 2%. I usually finished coding first so I just copy pasted my code and submitted it as pseudocode cause I'm too lazy to write pseudocode after coding.
Score - 2/2
Overall, CS2040 was a hard module but it was also very fun and I learnt a lot of things about algorithms that are applicable to my life (ie Greedy algorithm and SSSP algorithms) which could be applied when it comes to time management or finding how to go from point A to B in the shortest time. It also helped me improve my computational thinking and coding due to the sheer number of coding exercises and the ridiculous time limits for the ILAs which I hope they change cause it seemed as though the teaching team was getting high when they were deciding to make a 24 hour assingment due in 2-4 hours. I have feedbacked my grievances about this on Ed (they just told me they mandated it cause of plagiarism) and have also done it on the course feedback so really hope they change it esp cause next semester has 8 am slots so they realy only have 2 hours to complete it given the assignment is released at 8 am on kattis. Atb to them. Eventhough i didnt do well in the module, I'm still proud of myself for not dropping it, like I had done last semester, and actually thugged it out and completed it. Hoping i can get at least a B in it.
Module rating - 9/10 (lost the 1 cause of the ridiculous ILA deadlines).",,hard,,,positive,useful,mixed,,,morning,participation_based,True,flexible,
6242634586,Wayne Wong Hoi Yin,"Saturday, July 29, 2023 10:28 PM",,"Taken in AY22/23 ST2 with Prof Chong Ket Fah
The Module covers the following topics
1. Intro to Java
2. Abstract Data Type
3. Analysis of Algorithm
- Time Complexity
4. Sorting
- Selection, Bubble, Insertion, Merge, Quick, Radix, Built-In methods
5. Lists
- Array lists, Linked lists (Basic, Tailed, Circular, Doubly)
6. Stacks and Queues
7. Hash tables
8. Binary Heap and Priority Queue
9. Union-Find Disjoint Sets
10. Binary Search Tree
11. AVL Tree and Balancing
12. The Foundations Of Graphs
- Adjacency Matrix, Adjacency List, Edge List
13. Graph Transversal
- BFS, DFS, Reachability Test, Shortest Path Between 2 vertices, Finding Components, Topological Sort (Kahn’s Algorithm), Finding Strongly Connected Components (Kosaraju’s Algorithm)
14. Minimum Spanning Tree
- Prim’s Algorithm, Kruskal’s Algorithm
15. Single-Source Shortest Paths
- BFS Algorithm, Bellman Ford’s Algorithm, Dijkstra’s Algorithm
16. All-Pairs Shortest Paths (Not tested)
- Floyd Warshall’s Dynamic Programming Algorithm
Module Structure :
Finals: 40%
Midterm: 20%
Visualgo Quiz: 8%
Tutorial and Lab Attendance: 5%
One Day Assignment: 10 * 1.5%
Take Home Assignment: 4 * 2 * 1.5%
The module teaches about the different kinds of data structures. These data structures are used to solve coding problems efficiently and ""easily"" as compared to other methods such as hard coding. Visualgo is used to visualize these data structures and Kattis is used for assignments and practices.
Prof Chong Ket Fah is an excellent prof. He teaches well and gives a lot of guidance. He takes time to explain the concepts and show us the visualization.
Midterms and Finals were quite manageable. Visualgo quiz was quite ok as long as you practiced enough on visualgo and can visualize the data structures well. The Kattis ODA and THA can be somewhat time consuming and cancerous to code out, especially when trying out the new data structures introduced. Moreover the code has space and time complexity restrictions so errors like Time Limit Exceeded becomes extremely common. The test cases also are not public so it can be pretty annoying to find what you missed.
""I will never touch Computer Science ever again after CS1010s."" Famous last words from yours truly. I took this module to fulfil my CS minor requirements since why not suffer more when I have already suffered in MA1100 and CS1010s? I treated this module like a holiday and relaxing module. Hence, I did not hardcore study for this module and did minimum for this module due to medical reasons. So, take note of this while reading this review.
Personally, this module was ok ok for me. I knew what the data structures were doing and their mechanics. However, I had trouble using them and did many trial and errors. I only understood the data structures on a surface level but not really on the algorithmic level. I would say CS2040 is CS1010s but in java. CS1010s makes use of a lot of data manipulation while CS2040 does not really. However, CS2040 have space and mainly time restrictions on the code that is used. Hence, the use of the data structures introduced is needed to overcome the restrictions. Another notable thing is time complexity, this guy called O(n), will come back to haunt you. It was fun while it lasted. By the way, Java basics is not taught during the lectures and you are expected to know the Java basics before the start of the course. For my batch, there was a 3 hour pre-recorded crash course video on Java basics so it was not a worry. Coursemology will not be there to tell you what test case you failed so be prepared to break your laptop. Visualgo is your best friend so make use of it!
Some useful codes:
https://github.com/hoi-yin/...
Finals: 62/100
Midterm: 44/100 (25th percentile)
Visualgo Quiz 1: 10/10
Visualgo Quiz 2: 15/15
Tutorial and Lab Attendance: Full Marks
One Day Assignment: Full Marks
Take Home Assignment: Full Marks
Expected Grade : B/B-
Final Grade : TBC
No of students : 43",B,hard,heavy,,positive,useful,enjoyed,,,,,True,,
6342279178,Wayne Wong Hoi Yin,"Monday, December 11, 2023 11:50 PM",6242634586,,,,,,,,,,,,,,,
6342288859,Lum,"Tuesday, December 12, 2023 12:04 AM",6342279178,Why do u need to publish the cohort performance??,,,,,,,,,,,,,,
6254323049,Wayne Wong Hoi Yin,"Monday, August 14, 2023 12:12 PM",6242634586,"Final Grade : B+
Finals : Around the 62.5th percentile",B,,,,,,,,,,,,,
5874528490,anonymous_peanut,"Wednesday, June 1, 2022 11:12 PM",,"AY21/22 Sem 2 Prof. Chong Ket Fah
Tutorial Attendance/ Participation - 3%
Lab attendance - 2%
In-lab Assignments - 15%
Take Home Assignments - 12%
Online Quiz 1 - 4%
Online Quiz 2 - 4%
Midterm - 20%
Final Exam - 40%
The in-lab assignments have a one day deadline. During labs, you are asked to show your pseudo-code and your TAs will help with that. Afterwards, you are asked to figure it out yourself. These assignments took me about 1 - 3 hours to complete.
The take home assignments are much tougher than the one day assignments. It took me about a full day to finish each question. Good to get started as soon as the assignments are out.
The online quizzes are conducted in Visualgo. Definitely possible to get full marks with practice as there's only so many formats that the questions are asked.
Midterm & Finals: Combination of MCQ, T&F with explanation and pseudo-code section. Good to brush up on concepts before these papers and practice past year papers.
Expected Grade: A-
Actual Grade: A-
Enjoyability: 4/5 (Pretty hard but satisfying to solve the assignments)
Usefulness: 5/5 (These mod is essential to your tech internships - your coding interviews are largely based on content from this mod)
Workload: 4/5",A,hard,,,mixed,useful,enjoyed,,,,participation_based,,,online
6806554545,MA1522 UBottom,"Monday, December 8, 2025 3:17 PM",,"AY25/26 Semester 1
Lecturers: Roger Zimmerman & Sanka
Tutor: Nguyen
I was expecting CS2040 to be tougher in terms of workload compared to CS2030 based on the past reviews, but I felt like it was much more chill. I believe they reduced the number of THAs and we only had to do two for this semester. The Kattis assignments are also optional and you can frankly skip it, I stopped doing it after the first few weeks. The only downside of CS2040 is that you have to be constantly on your toes to keep up with the almost weekly assessments (there are THAs, Visualgo quizzes, Written assessments etc.). However, the weekly assessments are really chill and easy to score full marks if you can keep up with the lecture contents.
Lectures:
Lectures are 3 hours weekly, split into a two-hour session and a one-hour session on another day. It is quite draining as the two lecturers will usually overrun every single time, so you have to watch the lectures in your own time if you need to head for another class. Otherwise, I thought the explanations by the lecturers are done well but sometimes they focus too much on the basics they end up rushing towards the end.
Tutorial:
My tutor is a solid man and his slides are superb. He was able to break down the problem into simpler steps without confusing us too much. The tutorial questions are quite challenging at times and it is normal to be totally confused.
Labs:
The labs are quite useless to be honest as we are forced to do some Kattis questions in class for attendance. The questions are quite basic and can be done in 30 minutes. The questions are basically implementing the algorithms in Java.
Midterm:
Midterm was manageable and frankly quite easy to score since the stuff tested are not that abstract and are much easier to visualise. For essay questions, always write something even if you cannot solve it in the best time complexity, you will still be able to score decently for the essay questions. I recommend to just explain your method in paragrapgs rather than writing psuedocode as it can be quite confusing at times. Midterm is 1.5 hours so it is quite rush.
Finals:
Finals was much more tough as the focus was on graphs (MST, Shortest paths etc.). It is much tougher to visualise and the questions are really testing your understanding of the algorithms taught in lecture. I did not have much time to revise for CS2040 so I did not do as well compared to midterm. But the tips for finals remain the same as midterm.
Grading (Lower Quartile, Median, Upper Quartile):
Tutorial Attendance 3%
Lab Attendance 2%
ILA 10%
THA 4%
Online Quiz 8%
Written Assessment 8% (28,32,36 out of 40)
Midterm 25% (41,49,63 out of 100)
Finals 40% (43,54,64 out of 100)
Expected Grade: A- (my overall is around 81%)",A,moderate,light,3.0,positive,not_useful,,,,,,,,online
6814654236,MA1522 UBottom,"Thursday, December 25, 2025 5:11 PM",6806554545,Actual Grade: A,A,,,,,,,,,,,,,
6726713393,survivor,"Monday, June 23, 2025 9:40 PM",,"Just a tip for the weekly ODAs and THAs, check out GitHub. :)
https://github.com/alif898/Kattis-Solutions
https://github.com/jeremykvlim/kattis/tree/main/nus/cs2040
https://github.com/yuqitanyq/Data-Structures-and-Algorithms-CS2040S-/tree/main/%20CS2040S%20Data%20Structures%20and%20Algorithms%20(Kattis)",,,,,,,,,,,,,,
6450257112,aa,"Saturday, May 4, 2024 12:55 AM",,"Taken in AY23/24 Sem 2
Lecturer: Prof Chong Ket Fah
Assessments
5% Tutorial/lab attendance
15% ODA (one-day assignments) done in labs
12% THA (take-home assignments)
8% VisuAlgo quizzes
20% Midterm (Examplify, open-book block internet)
40% Finals (Examplify, open-book block internet)
Content
- Intro to Java
- Analysis of algorithms (big-O notation)
- Sorting algorithms (selection, bubble, insertion, merge, quick, radix)
- ArrayList, LinkedList, Stack, Queue
- HashMap, hashing, collision resolution
- Binary Heap (and heapsort), PriorityQueue
- UFDS
- BST, AVL tree
- Graphs: representation, traversal (BFS, DFS), toposort (Kahn's, topoDFS), SCC counting (Kosaraju's), MST (Prim's, Kruskal's), SSSP (Bellman-Ford's, Dijkstra's), APSP (Floyd-Warshall's)
Midterms/Finals
Generally the papers have 3 sections:
- MCQ (about 40% of the paper in terms of marks)
- Analysis (about 20%): given a problem and a proposed solution, determine if the solution is correct and explain
- Application (about 40%): given a problem, describe an algorithm to solve it under a certain time complexity
Prof provides quite a lot of past-year papers along with their solutions, so you'll definitely have enough practice material. If you find them hard, they're meant to be :p
Remarks
Enjoyable and useful mod, and Prof Chong is a good lecturer. The Piazza forum is really helpful, prof and TAs frequent it and answer your questions well.
I'd recommend pre-learning Java so you get used to the syntax. It's mostly relevant for ODAs and THAs; the midterms and finals are answered in pseudocode. THAs are quite difficult but you can ask on the Piazza forum if you get stuck. Other than the THAs, the workload is quite manageable, but I still wouldn't recommend overloading with this mod.
Expected grade: A+
Final grade: [to be updated]",A,hard,moderate,,positive,useful,enjoyed,not_recommended,,,,,,
6475093995,aa,"Thursday, June 6, 2024 9:32 PM",6450257112,"Final grade: A+
Grade breakdown:
VisuAlgo quizzes (8%): 10/10, 15/15
Midterm (20%): 67/75
Finals (40%): 89/100
Total percentage: 93.47% (estimated)",A,,,,,,,,,,,,,
6243192481,small monkey,"Sunday, July 30, 2023 6:11 PM",,"AY 22/23 ST2
Prof: Chong Ket Fah
Lab tutor: Wei Tat
Structure:
10x In-Lab Assignment (ILA) - 1 question per lab
8x Take-Home Assignment (THA)- 2 questions per week
2x VisuAlgo quiz
1x Midterms
1x Finals
Workload: 8/10 (for those with no prior java experience)
This mod is very fast paced in special term 2. If you check out other reviews, the module usually has 1 tut and lab per week, and THA are 2 qns biweekly. However for special term, everything is faster by x2 pace. Also, I found myself crapping my pants when I realised that did not really grasp later topics properly. Only during week 6 (7 days before finals) was I confident about my data structures but at that point, I did not have enough practise to see how data structures were used to solve questions (100% my fault)
Results:
ILA - max (15%)
THA - max (12%)
Tutorial/Lab attendance - max (3%)
quiz1 - 9/10 (3.6%) *NOTE: DO NOT SUBMIT EARLY, always check your answers and don't be cocky like me
quiz2 - 10/10 (4%)
midterms - 59/100 (11.8%)
finals - 52/100 (20.8%)
overall - 70.2%
Overall I enjoyed this module. It's always fun when you get the desired output and as a bonus, you complete it with the most efficient algorithm either self-implemented or in existence. Personally, I expect a shitty grade but I'm actually planning to practise a lot more algorithms now. Despite the expected grade, i've gained a strong interest in solving applicable questions on leetcode and kattis and I plan to do a lot more questions and think critically about appropriate data structures to use to solve questions. This is definitely a step up from CS1010S and I would recommend you to take this module in special term 2 if you have the money for it. When the alphabet grade comes out, I can decide whether I wanna take a minor, second major or just focus on my primary major so it's really good. I recommend this module for those who were in a similar position as me.
Expected Grade: B-/B
Final Grade: TBA",B,,,,positive,useful,enjoyed,recommended,,morning,,,,
6348025155,small monkey,"Wednesday, December 20, 2023 1:38 AM",6243192481,A little bit late but final grade was higher than expected,,,,,,,,,,,,,,
6065940165,Naman Agrawal,"Wednesday, December 14, 2022 11:24 PM",,"AY22/23 Sem 1
Lecturer: Prof. Tan Sun Teck & Prof. Roger Zimmermann
Assessments:
Labs: 12*1% = 12%
Tutorials: 3% Attendance + 3% Participation = 6%
Mock Practical Exam: 3%
Practical Exam: 12%
Visualgo: 12% (5% + 5% + 2% for 3 visualgo quizzes)
Midterms: 15%
Finals: 40%
One of the most important modules for any technical interview. If you like knowing about new problem solving techniques in the form of computational algorithms, you'll enjoy this module. But you'll have to put in lots of efforts! At the start of the module, Prof introduces everyone to the basics of Java and Vim. While Prof does teach the basics, it's vital that you take time to read up some online references too, especially for the labs and practical examination. If you're regular in your lab work, then you wouldn't face a lot of problem on the coding part. Make sure to familiarize yourself with the important Java API data structures and interfaces: Integer, String, Long, Double, Arrays, ArrayList, LinkedList, ArrayDeque, Stack, Queue, HashMap, HashSet, TreeMap, TreeSet, PriotityQueue, et al. By the end of the module you'll probably be playing with many such data structures entangled in a web of custom classes, interface and references.
The lesson plan was as follows:
Week 1 and 2: Java Basics + Time complexity analysis introduction.
Week 3: ArrayList and LinkedList (Quite interesting, but questions can be tricky!)
Week 4: Stacks and Queues (Quite intuitive, very imp for midterms)
Week 5: Recursion (Probably the easiest if you paid attention in 1010S)
Week 6: Searching and Sorting (1010S + some more algorithms, should be easier, but questions require more in-depth understanding of each algorithm)
Week 7: Hashing (Probably the most imp and useful concept) if you ever see your lab questions asking you to achieve an insanely low time complexity or anything of order O(1), this would be very useful! Do pay close attention.
Week 8: Binary Search Trees and AVL trees: Lots of new concepts, very fun!
Week 9: Priority Queues (Heaps): Another useful data structure. You might have reached the point where the huge number of data structures starts to confuse you.
Week 10- end: Graph theory: Graph representations, types of graphs, DFS, BFS, topological sorting (only Kahns), Dijkstra's, Bellman Ford, Prims MaxST, Kruskal's algorithm, etc... (Personally, I enjoyed these a lot because of the immense practical applications of graph modeling, but subjective). For these concepts, very important to pay attention to;
1. Different implementations of same algorithm
2. Different graphs on which a particular algorithm is useful
Labs: There was one lab every week. Each lab had 3 questions (generally in increasing order of difficulty). You're required to submit only one lab question (the intermediate one) to earn the 1% every week (except for Lab0). However, there was no partial marks i.e., even if you failed one private test case, you won't get any credit). Also, note that about 30% of the lab marks were allocated for code cleanliness and comments on only the even weeks! The lab questions were generally quite difficult. However discussing thought processes with friends and on Piazza would really help in solving them! Make sure to find a group of friends to study with.
Visuaglo Quizzes: One of the most useful tools in this module. Some of the visualgo questions would require you to pay close attention to the mechanics of certain algorithms, very helpful to boost your understanding! It's also the most scoring component of the grading (after tutorial attendance and lab0). Be sure to regularly practice the questions!
TLDR,
Before taking this module, make sure to check out the Prof that's teaching. Prof. Tan generally likes to focus a lot on basic topics such as recursion and sorting causing some of the syllabus in Graph theory to be reduced. Also, if you'd like to prepare for this module in advance, I'd suggest to focus more on learning and understanding algorithms. Learning java syntaxes maybe something you can do over the semester, what's critical is being able to design and analyze efficient algorithms. You may check out Abdul Bari's channel on YouTube to get a headstart, while using Kattis/Leetcode for practicing a variety of problems.
Enjoyability: 9/10
Usefulness: 10/10
Workload: 9/10
Expected Grade: A",A,hard,,,positive,useful,enjoyed,,,,participation_based,,,online
6050316704,ChlorineCl2,"Saturday, November 26, 2022 5:04 PM",,"AY22/23 Sem 1
Lecturer: Prof Tan Sun Teck/Roger Zimmermann
Prof Tan for before recess week, Prof Roger for after.
Tutorial: Dani
Lab: Huang Yuqi
Workload is really high.
You have:
Lecture videos
Live lecture Q&A (though after week 3 most stopped attending)
Tutorials
Labs
Mock PE
PE
3 VisualAlgo Quiz
Midterms
Finals
The most stressful ones are the weekly labs even though they only contribute 1% each, They release 3 question, 1 is intended to be submitted. It has to pass every single test case to get that 1%, else 0. On even weeks, it's manually graded for 30% programming style as well. (0.7 for passing all test cases, 0.3 for good programming style). The questions are not easy and take hours to even days to come up with solution. Coding was done in Java.
Difficulty is pretty bs, midterms was absolutely horrendous. Finals seem to be much better but I didn't want to put in too much effort for finals. I do think if you studied hard for finals, you would've scored ok. But midterms was really bonkers.
The tough concepts set in after Trees are introduced. After that, I start getting lost on how to even apply the concepts already.
Visualgo quizzes are meant to help you get free marks, so practise them diligently.
Tutorial attendance and participation are the easiest percentages in this mod, you'll understand once you start doing the labs how these percentages are freelo.
Personally not a fan of the lecture videos + live Q&A system for this mod. Kinda bored by the former and the latter is too chim for my small brain to even get valuable information out of.
Dani is okay, not too bad.
Yuqi is really passionate, but he speaks too fast. You would like Yuqi a lot if you also share a passion for solving problems on leetcode/kattis since he always gives extra problems. However, I do not have such sentiment for coding sadly, so I couldn't maximise my benefits in learning from him. However, he is very helpful and responsive and one of the quintessential factor to how I got through many of the weekly lab questions.
Overall, fk me I hated this so much and I'm just glad it's finally over.",,hard,,,positive,useful,not_enjoyed,,,,participation_based,,,
